Report_Date,Fund_Code,Fund_Name,Security_Code,Security_Name,Asset_Type_1,Asset_Type_2,Asset_Type_3,Bloomberg_Sector_L1,Bloomberg_Sector_L2,GICS_L1,Country,Region,Currency,Rating,Quantity,Nominal_Amount,Market_Value_Base_Currency,Exposure_Base_Currency,Parent_Fund_Code,Parent_Fund_Name,Accounting_Code,Report_Subset
2023-12-31 00:00:00,FND017,Alpha Fund,SEC001312,Security A,B,J,K,Industrials,Metals,Industrials,Germany,North America,EUR,BB,8259,5797945.563,-1394045.919,-22038771.8,PFND01,Global Parent Fund,AC04,MAIN
2023-08-27 00:00:00,FND018,Sigma Fund,SEC001313,Security E,C,I,K,Industrials,Metals,Utilities,US,Europe,JPY,CCC,629,31029359.96,-5759395.716,8284203.89,PFND01,,AC03,ADJ
2023-02-02 00:00:00,FND016,Beta Fund,SEC001314,Security D,D,G,N,Industrials,Machinery,Energy,Japan,Asia,GBP,CCC,2253,22945254.44,8226290.466,-35516100.46,PFND01,Growth Parent Fund,AC04,ADJ
2024-08-28 00:00:00,FND008,Zeta Fund,SEC001315,Security D,E,F,P,Healthcare,Machinery,Materials,Netherlands,North America,JPY,A,2648,54643489.92,4571169.608,-6501144.86,PFND03,,AC02,ADJ
2024-12-15 00:00:00,FND005,Zeta Fund,SEC001316,Security C,E,G,L,Utilities,Pharma,Utilities,France,North America,EUR,BB,6997,67335268.41,-9701969.965,198667.5214,PFND05,European Parent Fund,AC01,ADJ
2024-05-13 00:00:00,FND008,Lambda Fund,SEC001317,Security C,E,H,K,Energy,Banks,Materials,Canada,Europe,GBP,BBB,13989,95662232.31,6335347.583,-28849302.53,PFND02,European Parent Fund,AC04,MAIN
2024-09-23 00:00:00,FND006,Delta Fund,SEC001318,Security B,E,I,O,Energy,Pharma,Utilities,France,North America,JPY,AA,4354,46306306.81,7375220.886,40159372.7,,Global Parent Fund,AC03,RESTATED
2024-10-25 00:00:00,FND020,Lambda Fund,SEC001319,Security G,E,F,L,Industrials,Machinery,Health Care,US,Europe,JPY,CCC,14016,42295615.88,1259813.245,28027116.15,PFND04,,AC02,ADJ
2023-12-04 00:00:00,FND020,Lambda Fund,SEC001320,Security F,E,F,N,Energy,Banks,Energy,Germany,Europe,USD,,15763,68053334.9,32256.30927,22390439.31,PFND05,Growth Parent Fund,AC02,MAIN
2023-03-27 00:00:00,FND012,Zeta Fund,SEC001321,Security E,C,F,P,Technology,Machinery,Financials,Germany,Asia,USD,BBB,16061,68627322.28,-1676738.439,29100438.87,PFND01,Growth Parent Fund,AC01,MAIN
2023-06-16 00:00:00,FND009,Gamma Fund,SEC001322,Security D,A,G,N,Financials,Metals,Information Technology,Italy,Europe,GBP,CCC,263,1016689.269,-8390038.173,37440548.25,PFND01,Growth Parent Fund,AC02,MAIN
2023-09-22 00:00:00,FND020,Omega Fund,SEC001323,Security E,A,J,K,Industrials,Pharma,Utilities,US,Europe,JPY,B,13477,74586033.91,4284727.952,-8154205.174,PFND05,Growth Parent Fund,AC03,ADJ
2024-06-06 00:00:00,FND015,Sigma Fund,SEC001324,Security B,D,I,N,Utilities,Machinery,Health Care,France,Europe,EUR,A,11008,77214118.2,7265971.318,37032446.3,PFND02,European Parent Fund,AC01,RESTATED
2024-01-23 00:00:00,FND014,Sigma Fund,SEC001325,Security D,E,H,K,Technology,Pharma,Health Care,France,North America,JPY,B,14955,5969422.597,-3918339.58,-5514679.217,PFND03,Global Parent Fund,AC02,MAIN
2024-06-26 00:00:00,FND011,Zeta Fund,SEC001326,Security F,C,H,L,Technology,Metals,Health Care,Spain,North America,JPY,,9094,95889334.32,2919493.119,-26722660.25,,,AC01,RESTATED
2023-02-25 00:00:00,FND006,Alpha Fund,SEC001327,Security E,C,H,M,Healthcare,Metals,Information Technology,Germany,Europe,JPY,AA,12569,79899276.28,-9782495.875,42192466.33,PFND04,,AC03,ADJ
2023-11-19 00:00:00,FND016,Lambda Fund,SEC001328,Security C,C,G,P,Financials,Banks,Information Technology,Italy,North America,EUR,BB,14270,10108359.51,7614867.704,-12923913.49,,Global Parent Fund,AC02,MAIN
2023-05-09 00:00:00,FND019,Beta Fund,SEC001329,Security D,A,J,N,Technology,Electric,Materials,Japan,Europe,JPY,B,8007,93683412.59,-6559322.942,-26898618.54,PFND05,European Parent Fund,AC04,MAIN
2023-11-02 00:00:00,FND018,Sigma Fund,SEC001330,Security G,B,J,M,Utilities,Pharma,Utilities,Canada,North America,EUR,AA,8163,31046480.84,-3744314.433,-43370233.5,PFND05,,AC03,ADJ
2024-11-08 00:00:00,FND016,Beta Fund,SEC001331,Security B,A,H,P,Industrials,Metals,Energy,Canada,Asia,EUR,B,12713,2540061.416,-1542957.581,17489263.8,PFND03,European Parent Fund,AC04,MAIN
2024-09-04 00:00:00,FND009,Gamma Fund,SEC001332,Security E,E,H,O,Materials,Software,Information Technology,Japan,Europe,GBP,BBB,2733,66344623.18,-6145855.573,-218575.594,PFND02,European Parent Fund,AC04,ADJ
2024-12-26 00:00:00,FND003,Alpha Fund,SEC001333,Security E,A,H,N,Industrials,Oil & Gas,Energy,UK,North America,CAD,B,19703,51050200.02,-2495441.417,19915803.4,,Growth Parent Fund,AC02,MAIN
2023-06-11 00:00:00,FND006,Zeta Fund,SEC001334,Security C,D,H,O,Energy,Oil & Gas,Health Care,Japan,North America,USD,AA,15042,7556061.394,-5259768.411,32566752.64,PFND04,,AC02,RESTATED
2024-08-22 00:00:00,FND009,Zeta Fund,SEC001335,Security D,E,I,M,Utilities,Electric,Health Care,Canada,North America,JPY,A,12452,52753160.96,3124852.317,42525268.52,PFND04,European Parent Fund,AC04,MAIN
2024-09-08 00:00:00,FND016,Delta Fund,SEC001336,Security E,D,J,P,Technology,Metals,Energy,Germany,Asia,GBP,AA,663,70166094.62,3130194.135,-5375861.828,PFND02,European Parent Fund,AC01,MAIN
2023-09-16 00:00:00,FND014,Gamma Fund,SEC001337,Security D,E,H,L,Financials,Oil & Gas,Health Care,UK,Europe,EUR,BB,10940,53222642.18,-1580873.533,8116804.605,PFND02,,AC01,RESTATED
2023-10-10 00:00:00,FND007,Omega Fund,SEC001338,Security C,C,I,M,Technology,Software,Information Technology,Japan,Europe,JPY,CCC,19793,81176503.22,5785466.041,31364238.04,PFND02,Global Parent Fund,AC04,ADJ
2023-09-19 00:00:00,FND008,Omega Fund,SEC001339,Security D,C,H,P,Industrials,Oil & Gas,Utilities,Italy,Europe,GBP,AAA,13430,67341437.22,-4074235.422,48432728.86,PFND05,,AC01,RESTATED
2023-05-20 00:00:00,FND015,Lambda Fund,SEC001340,Security A,E,G,L,Energy,Software,Materials,UK,Asia,USD,BBB,19331,31777351.65,8847671.471,-10952013.88,PFND05,Growth Parent Fund,AC03,ADJ
2023-03-03 00:00:00,FND017,Gamma Fund,SEC001341,Security A,B,I,M,Utilities,Machinery,Energy,Japan,Europe,JPY,,7145,88141560.99,-2841338.194,-20928056.37,PFND02,European Parent Fund,AC01,ADJ
2023-02-17 00:00:00,FND006,Alpha Fund,SEC001342,Security A,C,G,N,Materials,Machinery,Materials,UK,Asia,USD,,4710,39605302.35,1359692.693,10656050.21,PFND04,Growth Parent Fund,AC01,MAIN
2024-07-04 00:00:00,FND008,Omega Fund,SEC001343,Security C,A,G,K,Materials,Machinery,Utilities,Japan,North America,CAD,A,5381,58927848.74,-1149719.306,-27098479.14,PFND03,,AC04,RESTATED
2023-04-08 00:00:00,FND019,Delta Fund,SEC001344,Security G,C,I,K,Industrials,Machinery,Materials,Netherlands,Asia,USD,A,1963,71583869.3,156451.0616,14296136.32,PFND02,Growth Parent Fund,AC03,ADJ
2024-11-17 00:00:00,FND013,Omega Fund,SEC001345,Security A,C,J,K,Industrials,Metals,Industrials,US,Asia,JPY,BB,11441,96695138.29,8571963.693,-22731258.82,PFND01,European Parent Fund,AC04,RESTATED
2024-06-16 00:00:00,FND008,Delta Fund,SEC001346,Security D,D,H,K,Industrials,Software,Information Technology,Italy,North America,USD,BBB,2204,22697166.15,6524171.487,-12381664.46,PFND02,,AC01,RESTATED
2024-01-23 00:00:00,FND015,Delta Fund,SEC001347,Security D,D,J,P,Industrials,Metals,Information Technology,Japan,North America,CAD,AAA,6552,64287561.17,-9667925.72,-35681758.09,PFND05,,AC02,MAIN
2024-11-27 00:00:00,FND019,Delta Fund,SEC001348,Security D,A,J,O,Energy,Machinery,Energy,Netherlands,Europe,USD,CCC,16080,59189861.78,983397.7392,31971506.03,,European Parent Fund,AC03,RESTATED
2024-08-03 00:00:00,FND020,Zeta Fund,SEC001349,Security A,A,F,N,Industrials,Machinery,Financials,Japan,North America,EUR,BBB,9926,3174306.036,-1009682.942,4773421.942,PFND02,Global Parent Fund,AC02,RESTATED
2024-07-27 00:00:00,FND002,Zeta Fund,SEC001350,Security E,A,G,L,Healthcare,Metals,Materials,France,Asia,GBP,CCC,16966,89835088.66,-30251.33061,9286833.515,PFND05,Global Parent Fund,AC03,RESTATED
2024-10-25 00:00:00,FND008,Beta Fund,SEC001351,Security D,B,G,K,Healthcare,Machinery,Health Care,Japan,North America,GBP,BB,14721,49631059.15,7048802.984,49870210.01,,Growth Parent Fund,AC03,MAIN
2024-12-20 00:00:00,FND003,Beta Fund,SEC001352,Security A,C,G,L,Technology,Oil & Gas,Industrials,Italy,North America,GBP,AA,21,99009844.88,-9444115.928,49287682.78,PFND03,European Parent Fund,AC04,ADJ
2023-06-26 00:00:00,FND008,Lambda Fund,SEC001353,Security D,D,I,M,Materials,Electric,Energy,France,North America,JPY,B,19099,95157818.6,9382707.693,-49691299,PFND05,European Parent Fund,AC04,ADJ
2023-04-04 00:00:00,FND019,Alpha Fund,SEC001354,Security G,B,I,O,Materials,Machinery,Materials,Netherlands,Europe,USD,B,10321,34020055.36,-1852485.15,-17209950.18,PFND04,Growth Parent Fund,AC03,RESTATED
2024-11-07 00:00:00,FND002,Gamma Fund,SEC001355,Security G,E,G,P,Financials,Pharma,Utilities,Japan,North America,CAD,AAA,10911,39479520.5,-6586841.951,-22695965.48,PFND04,,AC01,ADJ
2024-10-09 00:00:00,FND003,Delta Fund,SEC001356,Security G,D,F,N,Industrials,Electric,Materials,Italy,Europe,CAD,CCC,16937,46215633.53,-3025885.699,-2002080.853,PFND05,Global Parent Fund,AC03,MAIN
2023-02-17 00:00:00,FND007,Sigma Fund,SEC001357,Security B,B,H,M,Materials,Software,Financials,Spain,Asia,JPY,BB,2050,57698134.15,1919436.818,18591329.78,PFND03,Growth Parent Fund,AC01,ADJ
2024-05-01 00:00:00,FND011,Sigma Fund,SEC001358,Security G,D,H,M,Materials,Machinery,Information Technology,Canada,Europe,GBP,CCC,1283,33249151.36,-3300457.544,18784002.66,PFND05,Global Parent Fund,AC01,RESTATED
2024-09-13 00:00:00,FND017,Alpha Fund,SEC001359,Security F,C,J,N,Healthcare,Electric,Information Technology,UK,Europe,USD,CCC,17466,16532939.26,8227517.71,34786938.25,PFND04,,AC01,MAIN
2024-05-06 00:00:00,FND017,Omega Fund,SEC001360,Security E,D,H,K,Financials,Metals,Utilities,Spain,North America,GBP,AA,9218,58300599.21,1680763.194,29877896.16,PFND01,European Parent Fund,AC03,ADJ
2023-05-07 00:00:00,FND020,Lambda Fund,SEC001361,Security G,E,G,M,Energy,Pharma,Information Technology,Italy,Europe,JPY,A,2212,40583563.45,-8157271.217,-47593123.35,,European Parent Fund,AC01,ADJ
2024-08-04 00:00:00,FND007,Zeta Fund,SEC001362,Security D,B,G,P,Healthcare,Banks,Utilities,Netherlands,Europe,JPY,AA,7911,99574703.06,7278432.777,15194131.41,,European Parent Fund,AC01,ADJ
2024-09-16 00:00:00,FND015,Alpha Fund,SEC001363,Security C,B,J,N,Energy,Banks,Energy,US,Asia,CAD,B,11547,89726567.83,8481326.544,9977250.416,,Global Parent Fund,AC03,ADJ
2024-12-29 00:00:00,FND019,Alpha Fund,SEC001364,Security E,A,J,L,Industrials,Oil & Gas,Health Care,Italy,Asia,GBP,B,15942,44123489.47,3501926.476,14229535.96,PFND02,Growth Parent Fund,AC04,RESTATED
2024-07-27 00:00:00,FND013,Beta Fund,SEC001365,Security C,A,F,N,Technology,Machinery,Information Technology,US,North America,JPY,,8500,82451024.34,-3463585.989,-24005693.79,PFND03,Global Parent Fund,AC04,RESTATED
2023-10-13 00:00:00,FND009,Gamma Fund,SEC001366,Security C,C,H,L,Utilities,Machinery,Health Care,Germany,Asia,EUR,,1705,63675709.39,-6486070.299,-41815249.21,PFND01,,AC01,MAIN
2023-11-04 00:00:00,FND012,Lambda Fund,SEC001367,Security F,A,I,M,Utilities,Software,Utilities,Japan,Europe,CAD,CCC,534,97555863.36,1875159.008,-26348870.92,PFND01,European Parent Fund,AC03,RESTATED
2023-08-31 00:00:00,FND008,Lambda Fund,SEC001368,Security C,D,G,N,Healthcare,Software,Information Technology,Italy,Europe,USD,B,18045,2976718.161,494590.3421,-38197385.81,,Growth Parent Fund,AC04,ADJ
2023-06-20 00:00:00,FND007,Zeta Fund,SEC001369,Security F,E,H,P,Financials,Oil & Gas,Information Technology,Spain,North America,GBP,B,8581,66777915.79,-2954205.917,-2858253.216,PFND05,Growth Parent Fund,AC02,ADJ
2024-04-29 00:00:00,FND002,Lambda Fund,SEC001370,Security B,E,I,M,Healthcare,Banks,Energy,US,North America,CAD,BB,19642,43189463.42,-8201443.215,22171230.72,PFND05,Growth Parent Fund,AC01,RESTATED
2024-01-05 00:00:00,FND001,Sigma Fund,SEC001371,Security D,C,F,P,Technology,Metals,Industrials,France,Europe,USD,A,295,94430997.98,-4171311.917,7455320.093,,Growth Parent Fund,AC03,MAIN
2024-05-25 00:00:00,FND019,Lambda Fund,SEC001372,Security B,B,J,M,Healthcare,Oil & Gas,Financials,Japan,North America,JPY,,2872,55386651.47,-9887538.539,-44741109.73,PFND03,,AC03,RESTATED
2023-07-02 00:00:00,FND018,Zeta Fund,SEC001373,Security C,B,I,M,Healthcare,Machinery,Industrials,Spain,Europe,USD,A,19553,24870626.47,9733007.389,11656645.61,PFND01,Global Parent Fund,AC03,RESTATED
2024-08-24 00:00:00,FND012,Beta Fund,SEC001374,Security E,C,G,M,Industrials,Metals,Information Technology,Germany,Europe,CAD,BB,18706,1866473.496,-9432647.625,41251073.24,PFND05,,AC02,ADJ
2023-05-01 00:00:00,FND011,Delta Fund,SEC001375,Security G,B,I,N,Technology,Electric,Utilities,Spain,Asia,GBP,,4315,79482908.63,7533582.377,-45218722.69,PFND02,Global Parent Fund,AC02,MAIN
2024-04-03 00:00:00,FND010,Beta Fund,SEC001376,Security A,E,I,P,Energy,Metals,Health Care,Canada,Europe,USD,AAA,3068,7898167.481,-8331000.712,-4960439.865,PFND03,Global Parent Fund,AC04,ADJ
2023-01-23 00:00:00,FND004,Beta Fund,SEC001377,Security A,D,H,K,Materials,Oil & Gas,Industrials,Italy,North America,JPY,AAA,19607,68635128.83,2242830.914,4085883.644,,European Parent Fund,AC01,MAIN
2024-12-21 00:00:00,FND008,Gamma Fund,SEC001378,Security E,B,G,N,Energy,Banks,Energy,US,Europe,EUR,BBB,18646,40685076.4,-3200691.239,-10519196.6,PFND04,European Parent Fund,AC01,ADJ
2024-04-09 00:00:00,FND011,Lambda Fund,SEC001379,Security F,A,H,O,Financials,Pharma,Financials,Japan,North America,USD,BB,19314,5099661.172,1132013.95,21516908.29,PFND03,Global Parent Fund,AC01,RESTATED
2024-08-11 00:00:00,FND020,Gamma Fund,SEC001380,Security A,B,I,M,Utilities,Pharma,Health Care,Italy,North America,USD,B,9235,76371084.13,477704.1262,17725392.56,PFND02,European Parent Fund,AC02,MAIN
2024-03-27 00:00:00,FND016,Sigma Fund,SEC001381,Security E,A,F,K,Energy,Metals,Materials,France,North America,JPY,CCC,2088,2694666.541,-9584823.071,21453655.14,,European Parent Fund,AC02,ADJ
2023-09-13 00:00:00,FND016,Lambda Fund,SEC001382,Security D,D,F,N,Energy,Oil & Gas,Energy,Japan,North America,GBP,B,14721,40896988.69,-9491523.359,39167010.57,PFND03,Global Parent Fund,AC04,ADJ
2023-11-03 00:00:00,FND010,Delta Fund,SEC001383,Security D,C,H,L,Energy,Oil & Gas,Utilities,Canada,Europe,EUR,AA,170,82142234.86,4598549.107,20076144.71,,European Parent Fund,AC02,ADJ
2024-06-22 00:00:00,FND005,Beta Fund,SEC001384,Security G,C,J,L,Utilities,Oil & Gas,Health Care,UK,North America,GBP,A,1094,15835358.13,-9476633.772,-44732787.22,PFND01,Global Parent Fund,AC03,RESTATED
2024-04-21 00:00:00,FND018,Delta Fund,SEC001385,Security B,E,G,L,Industrials,Electric,Financials,Italy,North America,EUR,,6722,80028666.71,2202073.263,-20136862.85,PFND02,Global Parent Fund,AC03,RESTATED
2024-03-21 00:00:00,FND008,Omega Fund,SEC001386,Security D,B,G,K,Energy,Pharma,Information Technology,Italy,Asia,JPY,A,5338,1180772.634,4758315.153,37704188.73,PFND02,Growth Parent Fund,AC03,MAIN
2023-09-02 00:00:00,FND002,Beta Fund,SEC001387,Security E,B,J,N,Financials,Electric,Financials,Spain,North America,USD,BBB,16442,79246662.72,-2671150.23,27721698.95,,,AC04,ADJ
2024-11-08 00:00:00,FND009,Zeta Fund,SEC001388,Security F,E,J,O,Technology,Banks,Health Care,UK,Europe,EUR,BBB,16118,93534674.72,1671280.883,-36285365.68,PFND01,Growth Parent Fund,AC03,MAIN
2024-04-18 00:00:00,FND016,Delta Fund,SEC001389,Security B,E,J,K,Technology,Metals,Energy,Spain,Asia,JPY,AA,5486,54547648.85,-7983522.378,49347619.49,PFND04,Growth Parent Fund,AC02,MAIN
2024-04-28 00:00:00,FND011,Alpha Fund,SEC001390,Security B,A,J,L,Financials,Metals,Materials,Netherlands,North America,JPY,CCC,560,4470157.123,-6651297.951,20609238.85,,Global Parent Fund,AC01,ADJ
2024-12-27 00:00:00,FND020,Gamma Fund,SEC001391,Security A,A,H,O,Financials,Machinery,Industrials,Spain,North America,EUR,AA,17243,24883804.56,4519763.302,24766798.54,PFND04,European Parent Fund,AC03,RESTATED
2023-07-13 00:00:00,FND005,Lambda Fund,SEC001392,Security F,E,F,L,Financials,Software,Information Technology,US,Europe,EUR,AA,10148,63184074.68,-1051175.177,1079395.594,PFND05,European Parent Fund,AC04,ADJ
2024-11-02 00:00:00,FND016,Beta Fund,SEC001393,Security F,D,J,K,Healthcare,Metals,Financials,Canada,Asia,JPY,,537,85486566.9,9153072.461,5521541.25,PFND01,Growth Parent Fund,AC04,ADJ
2024-07-07 00:00:00,FND006,Gamma Fund,SEC001394,Security F,C,J,K,Healthcare,Software,Financials,Netherlands,North America,EUR,A,12876,95961342.42,7536918.69,27225952.75,PFND03,,AC03,MAIN
2024-07-12 00:00:00,FND013,Sigma Fund,SEC001395,Security B,E,H,P,Technology,Metals,Financials,US,Asia,EUR,BBB,17535,5906119.17,9683800.054,-4991492.56,PFND03,,AC03,MAIN
2024-02-19 00:00:00,FND003,Zeta Fund,SEC001396,Security B,C,H,M,Technology,Oil & Gas,Financials,France,Asia,USD,BB,9878,67089160.26,8563676.451,-33704457.48,PFND04,Growth Parent Fund,AC03,MAIN
2023-09-10 00:00:00,FND015,Gamma Fund,SEC001397,Security C,D,F,O,Financials,Electric,Energy,Spain,Asia,EUR,BBB,19061,66235935.27,8195812.891,3738310.195,,European Parent Fund,AC01,RESTATED
2023-09-18 00:00:00,FND007,Beta Fund,SEC001398,Security B,A,F,L,Energy,Electric,Utilities,Italy,Europe,GBP,,18283,25802325.37,4864755.763,1127228.557,PFND01,,AC01,MAIN
2023-06-26 00:00:00,FND007,Gamma Fund,SEC001399,Security D,C,J,L,Utilities,Machinery,Health Care,Canada,Asia,GBP,B,11408,73141294,-5634358.692,-23157282.96,PFND02,Growth Parent Fund,AC01,RESTATED
2023-04-02 00:00:00,FND006,Gamma Fund,SEC001400,Security B,B,I,N,Materials,Electric,Utilities,Canada,Asia,USD,AAA,8344,99734109.68,8930952.177,-47558318.63,PFND02,Global Parent Fund,AC01,RESTATED
2023-12-23 00:00:00,FND012,Omega Fund,SEC001401,Security G,C,J,P,Industrials,Metals,Materials,Canada,Europe,GBP,BB,13264,14851896.66,3133560.845,40060252.56,PFND04,Global Parent Fund,AC01,ADJ
2023-06-27 00:00:00,FND001,Lambda Fund,SEC001402,Security G,C,G,O,Utilities,Pharma,Materials,Canada,Europe,GBP,A,8460,65517046.73,-1429872.692,40261785.98,PFND03,European Parent Fund,AC04,ADJ
2023-08-07 00:00:00,FND012,Beta Fund,SEC001403,Security D,A,H,L,Healthcare,Pharma,Information Technology,Netherlands,Europe,JPY,AA,7798,86072765.83,4830193.309,2703491.746,PFND02,European Parent Fund,AC04,RESTATED
2023-05-18 00:00:00,FND005,Delta Fund,SEC001404,Security F,C,I,M,Technology,Metals,Materials,US,Europe,JPY,B,2709,54692624.56,8718259.812,-23656687.16,PFND04,Growth Parent Fund,AC01,ADJ
2023-01-27 00:00:00,FND012,Omega Fund,SEC001405,Security G,A,I,L,Materials,Electric,Financials,France,Europe,GBP,AA,14677,77837692.23,2889703.375,36950737.64,PFND03,European Parent Fund,AC04,ADJ
2023-12-29 00:00:00,FND015,Gamma Fund,SEC001406,Security G,C,G,P,Materials,Metals,Information Technology,US,Europe,GBP,A,5924,35480287.42,-1407519.605,-3949755.88,PFND02,Global Parent Fund,AC04,MAIN
2024-02-08 00:00:00,FND008,Lambda Fund,SEC001407,Security E,A,I,N,Energy,Software,Materials,Italy,Europe,GBP,A,8119,50444921.56,1005480.126,34402157.88,PFND04,,AC02,ADJ
2023-03-10 00:00:00,FND018,Sigma Fund,SEC001408,Security D,D,H,O,Utilities,Machinery,Industrials,Italy,North America,EUR,BB,2769,69542722.41,9619857.406,4457700.486,PFND02,,AC03,ADJ
2023-12-15 00:00:00,FND017,Alpha Fund,SEC001409,Security C,D,J,O,Materials,Oil & Gas,Energy,Japan,Asia,USD,B,12050,99226993.04,43712.4278,-15867185.42,,,AC04,RESTATED
2024-09-14 00:00:00,FND017,Gamma Fund,SEC001410,Security F,C,F,N,Utilities,Oil & Gas,Financials,Germany,North America,JPY,BB,16088,38094887.47,4258760.131,48424651.13,PFND01,Global Parent Fund,AC04,MAIN
2024-06-20 00:00:00,FND007,Lambda Fund,SEC001411,Security A,B,J,L,Materials,Banks,Industrials,UK,North America,GBP,CCC,15463,58383274.67,2482117.3,-32024489.03,,Global Parent Fund,AC03,MAIN
2023-10-13 00:00:00,FND004,Beta Fund,SEC001412,Security F,B,I,M,Utilities,Machinery,Energy,Netherlands,Asia,USD,A,11201,8695024.347,-9595021.825,-23269659.89,PFND04,Global Parent Fund,AC02,MAIN
2023-01-02 00:00:00,FND003,Gamma Fund,SEC001413,Security F,A,I,N,Materials,Electric,Materials,UK,Europe,EUR,AAA,11844,61456450.75,2027517.956,-7869893.774,PFND03,European Parent Fund,AC01,MAIN
2024-03-18 00:00:00,FND005,Sigma Fund,SEC001414,Security G,C,J,K,Utilities,Electric,Materials,Canada,Europe,USD,AA,8781,41599317.49,7198035.712,11123246.15,PFND05,,AC02,MAIN
2024-06-15 00:00:00,FND016,Beta Fund,SEC001415,Security G,E,J,O,Industrials,Electric,Industrials,France,Europe,GBP,A,10781,1938197.007,-9060724.274,-27519476.11,PFND01,Global Parent Fund,AC03,ADJ
2023-12-19 00:00:00,FND013,Alpha Fund,SEC001416,Security E,A,J,L,Utilities,Banks,Materials,Canada,North America,GBP,CCC,1356,51870930.59,5435411.719,13083593.36,PFND01,,AC02,ADJ
2024-05-12 00:00:00,FND020,Omega Fund,SEC001417,Security A,E,F,N,Industrials,Banks,Health Care,Netherlands,North America,USD,BBB,18791,38428410.26,3012363.365,43847110.94,PFND03,Growth Parent Fund,AC02,MAIN
2023-03-24 00:00:00,FND004,Beta Fund,SEC001418,Security G,C,J,P,Utilities,Banks,Financials,UK,Asia,JPY,,15066,69241997.77,2539945.929,16558222.3,PFND03,European Parent Fund,AC03,RESTATED
2024-02-21 00:00:00,FND011,Omega Fund,SEC001419,Security G,A,F,M,Financials,Metals,Materials,Netherlands,North America,USD,BBB,8987,54704706.24,-4143078.833,29272522,PFND01,,AC03,ADJ
2023-03-30 00:00:00,FND017,Gamma Fund,SEC001420,Security F,E,H,L,Materials,Electric,Information Technology,Netherlands,Europe,EUR,BBB,17539,26551177.44,-4274689.69,40212244.31,,European Parent Fund,AC02,RESTATED
2023-09-03 00:00:00,FND010,Gamma Fund,SEC001421,Security A,C,I,M,Technology,Machinery,Health Care,UK,Europe,CAD,AA,15834,99217402.06,-4935681.176,3490318.109,PFND03,,AC03,ADJ
